"OBJECTID","DCRAINTERNALNUMBER","ISSUE_DATE","PERMIT_ID","PERMIT_TYPE_NAME","PERMIT_SUBTYPE_NAME","PERMIT_CATEGORY_NAME","APPLICATION_STATUS_NAME","FULL_ADDRESS","DESC_OF_WORK","SSL","ZONING","PERMIT_APPLICANT","FEE_TYPE","FEES_PAID","OWNER_NAME","LASTMODIFIEDDATE","CITY","STATE","LATITUDE","LONGITUDE","XCOORD","YCOORD","ZIPCODE","MARADDRESSREPOSITORYID","DCSTATADDRESSKEY","DCSTATLOCATIONKEY","WARD","ANC","SMD","DISTRICT","PSA","NEIGHBORHOODCLUSTER","HOTSPOT2006NAME","HOTSPOT2005NAME","HOTSPOT2004NAME","BUSINESSIMPROVEMENTDISTRICT","YEAR"
226939,"111400865","2015-04-29T00:00:00.000Z","B1400865","CONSTRUCTION","NEW BUILDING","NA","COMPLETED","2546 BALDWIN CRES NE","NEW SINGLE FAMILY DWELLING TYPE LAFAYETTE PER ZC #06-08 INCLUDING 8FTX22FT DECK","4327    1056",NA,"DAVID FONTANA  MCKEEVER SERVICES CORP","54.14 (NEWEFEE3);541.37 (NEW1);4.68 (NEW2);54.14 (NEWEFEE);541.38 (FILINGFEE);0.47 (GRNEFEE)","0","FORT LINCOLN-GATEWAY VILLAGE, LLC","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.924355,-76.95595,403819.73,139609.87,"20018",311213,475544,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226940,"111400881","2015-01-09T00:00:00.000Z","B1400881","CONSTRUCTION","NEW BUILDING","NA","COMPLETED","2531 BALDWIN CRES NE","NEW SINGLE FAMILY DWELLING TYPE HEPBURN PER ZC #06-08 INCLUDING 8FTX14FT DECK","4327    1064",NA,"DAVID FONTANA  MCKEEVER SERVICES CORP","154.75 (NEW1);0.15 (GRNEFEE);154.75 (FILINGFEE);15.48 (NEWEFEE);15.48 (NEWEFEE3);1.54 (NEW2)","0","FORT LINCOLN-GATEWAY VILLAGE, LLC","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.923844,-76.955927,403821.81,139553.09,"20018",311234,475796,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226941,"111400883","2015-01-23T00:00:00.000Z","B1400883","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2537 BALDWIN CRES NE","NEW SINGLE FAMILY DWELLING TYPE HEPBURN PER ZC #06-08 INCLUDING 8FTX14FT DECK","4327    1062",NA,"DAVID FONTANA  MCKEEVER SERVICES CORP","0.25 (GRNEFEE);256.12 (NEW1);25.61 (NEWEFEE);256.11 (FILINGFEE);25.61 (NEWEFEE3);2.54 (NEW2)","0","FORT LINCOLN-GATEWAY VILLAGE, LLC","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.923942,-76.95581,403831.96,139564.01,"20018",311232,475584,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226942,"111400884","2015-01-23T00:00:00.000Z","B1400884","CONSTRUCTION","NEW BUILDING","NA","COMPLETED","2539 BALDWIN CRES NE","NEW SINGLE FAMILY DWELLING TYPE HEPBURN PER ZC #06-08 INCLUDING 8FTX14FT DECK","4327    1061",NA,"DAVID FONTANA  MCKEEVER SERVICES CORP","154.75 (FILINGFEE);1.54 (NEW2);15.48 (NEWEFEE3);154.75 (NEW1);0.15 (GRNEFEE);15.48 (NEWEFEE)","0","FORT LINCOLN-GATEWAY VILLAGE, LLC","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.923978,-76.955771,403835.31,139567.98,"20018",311231,475718,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226943,"111402788","2015-04-22T00:00:00.000Z","B1402788","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1616 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0065",NA,"ASHLEY  BROWN","44.40 (NEWEFEE3);444.00 (NEW1);0.44 (GRNEFEE);88.80 (NEWEFEE);4.44 (NEW2)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855466,-76.981193,401632.45,131961.91,"20020",311558,476730,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226944,"111402789","2015-04-22T00:00:00.000Z","B1402789","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1614 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0066",NA,"ASHLEY  BROWN","0.44 (GRNEFEE);444.00 (NEW1);88.80 (NEWEFEE);4.44 (NEW2)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855466,-76.981264,401626.23,131961.91,"20020",311564,476720,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226945,"111402790","2015-04-22T00:00:00.000Z","B1402790","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1612 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0067",NA,"ASHLEY  BROWN","4.23 (GREENBLDG);89.22 (ARFILEEFEE);444.00 (NEW1);44.40 (NEWEFEE3);399.60 (ARPFEEEMANU)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855466,-76.981336,401620.02,131961.91,"20020",311563,476740,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226946,"111402791","2015-04-22T00:00:00.000Z","B1402791","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2558 16TH ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0076",NA,"ASHLEY  BROWN","444.00 (NEW1);44.40 (NEWEFEE3);44.40 (NEWEFEE);0.44 (GRNEFEE);444.00 (FILINGFEE);4.44 (NEW2)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855445,-76.981957,401566.07,131959.51,"20020",311569,476748,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226947,"111402792","2015-04-22T00:00:00.000Z","B1402792","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1610 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0068",NA,"ASHLEY  BROWN","0.44 (GRNEFEE);44.40 (NEWEFEE);444.00 (NEW1);44.40 (NEWEFEE3);4.44 (NEW2);444.00 (FILINGFEE)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855468,-76.981402,401614.31,131962.08,"20020",311573,476732,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226948,"111402793","2015-04-22T00:00:00.000Z","B1402793","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2556 16TH ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0077",NA,"ASHLEY  BROWN","0.44 (GRNEFEE);44.40 (NEWEFEE);444.00 (FILINGFEE);4.44 (NEW2);444.00 (NEW1);44.40 (NEWEFEE3)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855496,-76.981957,401566.07,131965.22,"20020",311555,476750,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226949,"111402794","2015-04-22T00:00:00.000Z","B1402794","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1608 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0069",NA,"ASHLEY  BROWN","4.44 (NEW2);444.00 (FILINGFEE);44.40 (NEWEFEE3);444.00 (NEW1);44.40 (NEWEFEE);0.44 (GRNEFEE)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855467,-76.981475,401607.92,131961.91,"20020",311568,476702,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226950,"111402795","2015-04-22T00:00:00.000Z","B1402795","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2554 16TH ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0078",NA,"ASHLEY  BROWN","44.40 (NEWEFEE3);444.00 (NEW1);444.00 (FILINGFEE);4.44 (NEW2);0.44 (GRNEFEE);44.40 (NEWEFEE)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855554,-76.981959,401565.91,131971.6,"20020",311570,476724,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226736,"111404274","2015-02-04T00:00:00.000Z","B1404274","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1616 U ST SE","NEW CONSTRUCTION OF A SINGLE FAMILY RESIDENTIAL ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT WORK AND FENCE AS PER PLANS.","5765    0875","R-3","TAHER - DISTRICT PROPERTIES","425.46 (ARPFEEEMANU);4.50 (GREENBLDG);47.27 (NEWEFEE3);95.00 (ARFILEEFEE);472.72 (FILINGFEE)","0","RUPSHA 2013 INC","2016-01-12T13:10:16.000Z","WASHINGTON","DC",38.865396,-76.981538,401602.25,133064.09,"20020",306307,380192,0,"8","8A","8A04","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226737,"111404275","2015-01-21T00:00:00.000Z","B1404275","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1622 U ST SE","NEW CONSTRUCTION OF A SINGLE FAMILY RESIDENTIAL ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT WORK AND FENCE AS PER PLANS.","5765    0871","R-3","TAHER - DISTRICT PROPERTIES","47.27 (NEWEFEE3);472.72 (FILINGFEE)","0","RUPSHA 2011 LLC","2015-12-03T08:14:05.000Z","WASHINGTON","DC",38.865328,-76.981308,401622.24,133056.59,"20020",286354,124962,0,"8","8A","8A04","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226739,"111404313","2015-04-02T00:00:00.000Z","B1404313","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2225 CHESTER ST SE","NEW CONSTRUCTION OF A SINGLE FAMILY RESIDENTIAL ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT WORK AND FENCE AS PER PLANS.","5792    0826","R-3","TAHER - DISTRICT PROPERTIES","47.27 (NEWEFEE3);472.72 (FILINGFEE);527.71 (ARFILEEFEE)","0","RUPSHA 2011 LLC","2016-01-12T13:10:16.000Z","WASHINGTON","DC",38.863836,-76.987216,401109.52,132890.89,"20020",311206,267659,0,"8","8A","8A05","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226951,"111402796","2015-04-22T00:00:00.000Z","B1402796","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1606 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0070",NA,"ASHLEY  BROWN","44.40 (NEWEFEE);0.44 (GRNEFEE);4.44 (NEW2);44.40 (NEWEFEE3);444.00 (NEW1);444.00 (FILINGFEE)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855465,-76.981548,401601.59,131961.74,"20020",311556,476752,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226952,"111402797","2015-04-22T00:00:00.000Z","B1402797","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2552 16TH ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0079",NA,"ASHLEY  BROWN","4.44 (NEW2);444.00 (FILINGFEE);0.44 (GRNEFEE);44.40 (NEWEFEE);444.00 (NEW1);44.40 (NEWEFEE3)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855607,-76.981963,401565.57,131977.48,"20020",311566,476714,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226953,"111402798","2015-04-22T00:00:00.000Z","B1402798","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1604 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0071",NA,"ASHLEY  BROWN","0.44 (GRNEFEE);4.44 (NEW2);444.00 (FILINGFEE);44.40 (NEWEFEE);444.00 (NEW1);44.40 (NEWEFEE3)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855466,-76.981619,401595.47,131961.86,"20020",311560,476742,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226954,"111402799","2015-04-22T00:00:00.000Z","B1402799","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2550 16TH ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0080",NA,"ASHLEY  BROWN","0.44 (GRNEFEE);4.44 (NEW2);444.00 (FILINGFEE);44.40 (NEWEFEE);444.00 (NEW1);44.40 (NEWEFEE3)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.85566,-76.981961,401565.74,131983.36,"20020",311567,476718,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226955,"111402800","2015-04-22T00:00:00.000Z","B1402800","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1602 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0072",NA,"ASHLEY  BROWN","444.00 (NEW1);4.44 (NEW2);44.40 (NEWEFEE);444.00 (FILINGFEE);44.40 (NEWEFEE3);0.44 (GRNEFEE)","0","STANTON VIEW DEVELOPMENT","2016-01-15T08:15:47.000Z","WASHINGTON","DC",38.855466,-76.981678,401590.27,131961.86,"20020",311562,476726,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226956,"111402801","2015-04-22T00:00:00.000Z","B1402801","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1600 GAINESVILLE ST SE","NEW CONSTRUCTION OF A 3 STORY TOWNHOUSE","5830    0073",NA,"ASHLEY  BROWN","4.44 (NEW2);44.40 (NEWEFEE);444.00 (FILINGFEE);444.00 (NEW1);44.40 (NEWEFEE3);0.44 (GRNEFEE)","0","STANTON VIEW DEVELOPMENT","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.855466,-76.981742,401584.72,131961.86,"20020",311571,219391,0,"8","8B","8B04","SEVENTH","702","37","NONE","NONE","NONE","NONE",2015
226960,"111403103","2015-01-20T00:00:00.000Z","B1403103","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","904 H ST NE","A NEW 3-UNIT APARTMENT AND RETAIL 4-FLOOR ROOF DECK WITH ACCESS STAIR PENTHOUSE STRUCTURE WITH SUBMITTED STRUCTURAL FRAMING PLANS, MECHANICAL, ELECTRICAL AND PLUMBING FLOOR PLANS.","0933    0011","HS-R/C-2-A","JIMI  ADE","0.75 (GRNEFEE);43.96 (NEWEFEE);439.54 (NEW1);758.16 (FILINGFEE);7.49 (NEW2);75.82 (NEWEFEE3)","0","904 H ST. LLC  904 H ST. LLC","2016-01-12T13:10:17.000Z","WASHINGTON","DC",38.900413,-76.993438,400569.2,136951.14,"20002",311588,273408,0,"6","6A","6A01","FIRST","104","25","NONE","NONE","NONE","NONE",2015
226293,"111401590","2015-05-21T00:00:00.000Z","B1401590","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1912 35TH ST NW","CONSTRUCTION OF NEW 3 STORY TOWN HOME WITH CELLAR AND ASSOCAITED CELLAR DRIVEWAY RETAINING WALL, FENCE, PATIO, DECK, AREAWAYS, WALLS, UTILITIES AND PROJECTION","1296E   0840",NA,"KAREN  MARTINO / CAS ENGINEERING","96.48 (NEWEFEE);964.80 (FILINGFEE);96.48 (NEWEFEE3);964.80 (NEW1);9.65 (NEW2);0.97 (GRNEFEE)","0","RAMEN DESIGN ? CONSTRUCTION LLC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.915915,-77.06957,393966.55,138674.21,"20007",273488,116623,0,"2","2E","2E01","SECOND","206","4","NONE","NONE","NONE","NONE",2015
226084,"111501434","2015-05-20T00:00:00.000Z","B1501434","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","4431 KLINGLE ST NW","CONSTRUCT NEW SINGLE FAMILY HOME AND PORCHES, STOOPS, STEPS, WALKS, PATIO AND DRIVEWAY.  CONSTRUCT RETAINING WALLS.  CONSTRUCT ELEVATOR","1607    0066","WH/R-1-B","KAREN MARTINO  CAS ENGINEERING","87.61 (NEWEFEE3);9.98 (NEW2);1.00 (GRNEFEE);876.09 (NEW1);876.10 (FILINGFEE);87.61 (NEWEFEE)","0","CHRYSSA WOLFE  HANLON DESIGN BUILD","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.931586,-77.087714,392394.68,140415.31,"20016",265265,108136,0,"3","3D","3D01","SECOND","205","13","NONE","NONE","NONE","NONE",2015
226085,"111501495","2015-04-22T00:00:00.000Z","B1501495","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1011 4TH ST NW","TPR.  CONSTRUCT NEW 10 STORY MIXED USE BUILDING, 133 RESIDENTIAL UNITS AND 5,890SF OF GROUND FLOOR RETAIL WITH ONE STORY BELOW GRADE PARKING.  PREVIOUS BUILDINGS HAVE BEEN RAZED.  SHEETING, SHORING AND FOUNDATION PERMITS HAVE BEEN ISSUED.","0526    0026","DD/C-2-C","DAVID FONTANA /  MCKEEVER SERVICES CORP","18954.00 (FILINGFEE);1891.53 (NEWEFEE);25.27 (GRNEFEE);1895.40 (NEWEFEE3);252.72 (NEW2);18915.28 (NEW1)","0","1031 4TH ST LLC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.903286,-77.015903,398620.59,137270.21,"20001",312164,479075,0,"6","6C","6C02","FIRST","102","8","NONE","NONE","NONE","MOUNT VERNON TRIANGLE CID",2015
226089,"111501549","2015-05-21T00:00:00.000Z","B1501549","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","6925 MAPLE ST NW","NEW 3 STORY WITH BASEMENT, 50 UNIT RESIDENTIAL BUILDING WITH CONCRETE FOUNDATION, WOOD FRAME AND BRICK EXTERIOR.","3357    0026",NA,"JEMALS TP LAND  JEMALS TP LAND, LLC","820.17 (NEWEFEE3);8201.68 (FILINGFEE);83.06 (NEW2);8201.68 (NEW1);8.31 (GRNEFEE);820.17 (NEWEFEE);250.00 (ZONINGINCLUS)","0","JEMALS TP LAND LLC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.973553,-77.015522,398654.91,145070.4,"20012",311661,272764,0,"4","4B","4B07","FOURTH","401","17","NONE","NONE","NONE","NONE",2015
226090,"111501550","2015-05-21T00:00:00.000Z","B1501550","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","6918 WILLOW ST NW","NEW 3 STORY WITH BASEMENT, 49 UNIT RESIDENTIAL BUILDING WITH CONCRETE FOUNDATION, WOOD FRAME AND BRICK EXTERIOR.","3357    0819","R-5-A","JEMALS TP LAND  JEMALS TP LAND, LLC","8201.68 (FILINGFEE);8201.68 (NEW1);820.17 (NEWEFEE3);8.31 (GRNEFEE);83.06 (NEW2);250.00 (ZONINGINCLUS);820.17 (NEWEFEE)","0","JEMALS TP LAND LLC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.973465,-77.014874,398711.07,145060.63,"20012",311662,272759,0,"4","4B","4B07","FOURTH","401","17","NONE","NONE","NONE","NONE",2015
226091,"111501578","2015-04-02T00:00:00.000Z","B1501578","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","5000 OVERLOOK AVE SW","THE TUNNEL DEWATERING PUMP STATION,TDPS AND THE ENHANCE CLARIFICATION FACILITY, ECF PROVIDES TREATMENT FOR THE COMBINE SEWER OVERFLOWS, CSOS AT THE BLUE PLAINS ADVANCED WASTEWATER TREATMENT PLANT, AWTP THROUGH THE 23-FOOT DIAMETER BLUE PLAINS TUNNEL, BPT, WHICH IS DESIGN TO FACILITATE TREATMENT OF 250 MGD FLOW.  THIS IS PHASE THREE OF THE TDPS/ECF PROJECT.","PAR 02600014",NA,"ISATU BRADSHAW  HB PERMIT SERVICE, INC.","265.00 (NEWEFEE);20000.00 (FILINGFEE);950.30 (GRNEFEE);2000.00 (NEWEFEE3);2650.00 (NEW1);9503.00 (NEW2)","0","ISATU BRADSHAW HB PERMIT SERVICE","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.820433,-77.018471,398395.98,128072.86,"20032",276170,118344,0,"8","8D","8D04","SEVENTH","708","NONE","NONE","NONE","NONE","NONE",2015
226303,"111402117","2015-05-12T00:00:00.000Z","B1402117","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1444 MORRIS RD SE","CONSTRUCTION OF A SINGLE FAMILY ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT
WORK AND FENCE AS PER PLANS.","5811    0071",NA,"TAHER - DISTRICT PROPERTIES","425.04 (FILINGFEE);42.50 (NEWEFEE3);474.47 (ALTREPAIR)","0","RUPSHA 2013 INC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.8594,-76.9865,401171.73,132398.44,"20020",311512,476548,0,"8","8A","8A05","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226304,"111402118","2015-05-12T00:00:00.000Z","B1402118","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1442 MORRIS RD SE","CONSTRUCTION OF A SINGLE FAMILY ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT
WORK AND FENCE AS PER PLANS.","5811    0072",NA,"TAHER - DISTRICT PROPERTIES","42.50 (NEWEFEE3);425.04 (FILINGFEE);474.47 (ALTREPAIR)","0","RUPSHA 2013 INC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.859431,-76.986548,401167.55,132401.89,"20020",311511,476552,0,"8","8A","8A05","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226305,"111402119","2015-05-12T00:00:00.000Z","B1402119","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","1440 MORRIS RD SE","CONSTRUCTION OF A SINGLE FAMILY ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT
WORK AND FENCE AS PER PLANS.","5811    0073",NA,"TAHER - DISTRICT PROPERTIES","474.47 (ALTREPAIR);425.04 (FILINGFEE);42.50 (NEWEFEE3)","0","RUPSHA 2013 INC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.859462,-76.986604,401162.64,132405.34,"20020",311510,476558,0,"8","8A","8A05","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226306,"111402120","2015-05-12T00:00:00.000Z","B1402120","CONSTRUCTION","NEW BUILDING","NA","COMPLETED","1438 MORRIS RD SE","CONSTRUCTION OF A SINGLE FAMILY ROW HOUSE. ELECTRICAL, PLUMBING, MECHANICAL DUCT
WORK AND FENCE AS PER PLANS.","5811    0074","R-3","TAHER - DISTRICT PROPERTIES","474.47 (ALTREPAIR);42.50 (NEWEFEE3);425.04 (FILINGFEE)","0","RUPSHA 2013 INC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.859496,-76.986667,401157.2,132409.1,"20020",63448,38846,0,"8","8A","8A05","SEVENTH","701","28","NONE","NONE","NONE","NONE",2015
226546,"111207220","2015-05-14T00:00:00.000Z","B1207220","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2430 MARKET ST NE","NEW ONE STORY CORE ? SHELL RETAIL BUILLDING #10 AT THE SHOPS AT DAKOTA CROSSING.",NA,NA,"FORT LINCOLN RE  C/O TRAMMELL CROW CO.; DAVID FONTANA  MCKEEVER SERVICES CORP.","49.11 (GREENBLDG);4.91 (AAREFEEGRN);663.09 (AREFEEMAN);3315.45 (ADDITION);3315.45 (FILINGFEE)","0","FORT LINCOLN RETAIL, LLC C/O TRAMMELL CROW CO.","2016-01-12T13:10:16.000Z","WASHINGTON","DC",38.920079,-76.952883,404085.92,139135.26,"20018",309919,469314,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226547,"111207222","2015-05-29T00:00:00.000Z","B1207222","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2440 MARKET ST NE","NEW ONE STORY CORE ? SHELL RETAIL BUILDING #9 AT THE SHOPS AT DAKOTA CROSSING.","4327    1161",NA,"DAVID FONTANA  MCKEEVER SERVICES CORP.","468.44 (ARPFEEEMANU);1992.87 (FILINGFEE);2657.13 (ARFILEEFEE);34.44 (GREENBLDG)","0","FORT LINCOLN RETAIL LLC","2015-09-16T11:36:12.000Z","WASHINGTON","DC",38.920574,-76.952683,404103.28,139190.25,"20018",309920,469316,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226548,"111207223","2015-05-14T00:00:00.000Z","B1207223","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2450 MARKET ST NE","NEW ONE STORY CORE ? SHELL RETAIL BUILDING #8 AT THE SHOPS AT DAKOTA CROSSING.","PAR 01730146",NA,"FORT LINCOLN RE  C/O TRAMMELL CROW CO.; DAVID FONTANA  MCKEEVER SERVICES CORP.","166.35 (NEWEFEE);1663.47 (FILINGFEE);166.35 (NEWEFEE3);1663.47 (NEW1)","0","FORT LINCOLN RETAIL LLC","2016-01-12T13:10:16.000Z","WASHINGTON","DC",38.921001,-76.95257,404113.05,139237.63,"20018",309921,469318,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226549,"111207225","2015-05-20T00:00:00.000Z","B1207225","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","2460 MARKET ST NE","NEW ONE STORY CORE ? SHELL RETAIL BUILDING #7 AT THE SHOPS AT DAKOTA CROSSING.",NA,NA,"FORT LINCOLN RE  C/O TRAMMELL CROW COMPANY; DAVID FONTANA  MCKEEVER SERVICES CORP.","1992.87 (NEW1);199.29 (NEWEFEE3);199.29 (NEWEFEE);16.00 (NEW2);1.60 (GRNEFEE);1992.87 (FILINGFEE)","0","FORT LINCOLN RETAIL, LLC C/O TRAMMELL CROW COMPANY","2015-10-06T06:48:23.000Z","WASHINGTON","DC",38.921369,-76.952486,404120.28,139278.51,"20018",309922,469320,0,"5","5A","5A12","FIFTH","503","24","NONE","NONE","NONE","NONE",2015
226093,"111501877","2015-04-07T00:00:00.000Z","B1501877","CONSTRUCTION","NEW BUILDING","NA","PERMIT ISSUED","50 M ST SE","A NEW 11 STORY AND PENTHOUSE LEVEL HOTEL WITH 195 ROOMS INCLUDING 766 SQ-FT FUNCTION ROOM 2ND FLOOR AND 4874 SQ-FT OF GENERAL RETAIL USE ON THE 1ST FLOOR. THE BUILDING WILL HAVE 2 BELOW GRADE PARKING LEVELS TO ACCOMODATE REQUIRED AUTOMOBILE PARKING. LOADING IS ACCOMODATED AT THE 1ST FLOOR.","0699    0029","CG/C-3-C","FVI2020","2730.00 (NEWEFEE);18.00 (GRNEFEE);13650.00 (FILINGFEE);13650.00 (NEW1);1365.00 (NEWEFEE3);180.00 (NEW2)","0","KCG 50 M LLC","2016-01-12T13:10:15.000Z","WASHINGTON","DC",38.876696,-77.007078,399385.8,134318.39,"20003",278548,120643,0,"6","6D","6D07","FIRST","106","27","NONE","NONE","NONE","CAPITOL RIVERFRONT BID",2015
